127.0.0.1 - - [08/Mar/2019:18:25:07 +0800] "GET /uploads/style.css HTTP/1.1" 200 32 "http://localhost/usefor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:16 +0800] "GET /usefor HTTP/1.1" 404 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:16 +0800] "GET /uploads/style.css HTTP/1.1" 200 32 "http://localhost/usefor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:50 +0800] "GET /checksession HTTP/1.1" 200 786 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:50 +0800] "GET /uploads/style.css HTTP/1.1" 200 32 "http://localhost/checksession" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:55 +0800] "POST /sessionlogin HTTP/1.1" 302 233 "http://localhost/checksession" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:55 +0800] "GET /checksession HTTP/1.1" 200 547 "http://localhost/checksession" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:55 +0800] "GET /uploads/style.css HTTP/1.1" 200 32 "http://localhost/checksession" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:58 +0800] "GET /sessionlogout HTTP/1.1" 302 233 "http://localhost/checksession" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:59 +0800] "GET /checksession HTTP/1.1" 200 786 "http://localhost/checksession" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:25:59 +0800] "GET /uploads/style.css HTTP/1.1" 200 32 "http://localhost/checksession" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:26:27 +0800] "GET /toredirect HTTP/1.1" 302 225 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:26:27 +0800] "GET /notfound HTTP/1.1" 404 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [08/Mar/2019:18:26:27 +0800] "GET /uploads/style.css HTTP/1.1" 200 32 "http://localhost/notfound" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
